siteservice,facilityid,new facilityid,uniformdatacode
UIS06,MILLER_V_13_24_W,MILLER_V_13_24_PT7,PI_T
UIS06,MILLER_V_18N_24_W,MILLER_V_18N_24_PT7,PI_T
UIS06,MILLER_V_28C_24_W,MILLER_V_28C_24_PT7,PI_T
UIS06,MILLER_V_28N_24_W,MILLER_V_28N_24_PT7,PI_T
UIS06,MILLER_V_29N_24_W,MILLER_V_29N_24_PT7,PI_T
UIS06,MILLER_V_3N_24_W,MILLER_V_3N_24_PT7,PI_T
UIS06,MILLER_V_4N_24_W,MILLER_V_4N_24_PT7,PI_T
UIS06,MILLER_Y_18_33_W,MILLER_Y_18_33_PT7,PI_T
UIS06,MILLER_Y_21_33_W,MILLER_Y_21_33_PT7,PI_T
UIS06,MILLER_Y_22_33_W,MILLER_Y_22_33_PT7,PI_T
UIS06,MILLER_Y_31_33_W,MILLER_Y_31_33_PT7,PI_T
UIS06,MILLER_Y_3_33_W,MILLER_Y_3_33_PT7,PI_T
UIS06,MILLER_Y_6_33_W,MILLER_Y_6_33_PT7,PI_T
UIS06,MILLER_Y_N3_33_W,MILLER_Y_N3_33_PT7,PI_T
UIS06,MILL_K_2_7_W,MILL_K_2_7_PT7,PI_T
UIS06,MILL_K_7_7_W,MILL_K_7_7_PT7,PI_T
UIS06,MUHME_A_21_30_W,MUHME_A_21_30_PT7,PI_T
UIS06,MUHME_A_6_30_W,MUHME_A_6_30_PT7,PI_T
UIS06,MUHME_B_22_30_W,MUHME_B_22_30_PT7,PI_T
UIS06,MULG_A_14C_35_W,MULG_A_14C_35_PT7,PI_T
UIS06,MULG_A_14N_35_W,MULG_A_14N_35_PT7,PI_T
UIS06,MULG_A_28C_23_W,MULG_A_28C_23_PT7,PI_T
UIS06,MULG_A_29C_14_W,MULG_A_29C_14_PT7,PI_T
UIS06,MULG_A_29C_23_W,MULG_A_29C_23_PT7,PI_T
UIS06,MULG_A_29N_14_W,MULG_A_29N_14_PT7,PI_T
UIS06,MULG_A_35C_35_W,MULG_A_35C_35_PT7,PI_T
UIS06,MULG_A_3N_23_W,MULG_A_3N_23_PT7,PI_T
UIS06,MULLET_A_1_W,MULLET_A_1_PT7,PI_T
UIS06,MULLET_A_6_21_W,MULLET_A_6_21_PT7,PI_T
UIS06,NEWBY_B_11_33_W,NEWBY_B_11_33_PT7,PI_T
UIS06,NEWBY_B_12_33_W,NEWBY_B_12_33_PT7,PI_T
UIS06,NEWBY_B_13_33_W,NEWBY_B_13_33_PT7,PI_T
UIS06,NEWBY_B_14_33_W,NEWBY_B_14_33_PT7,PI_T
UIS06,NEWBY_B_19_33_W,NEWBY_B_19_33_PT7,PI_T
UIS06,NEWBY_B_22_33_W,NEWBY_B_22_33_PT7,PI_T
UIS06,NEWBY_B_23_33_W,NEWBY_B_23_33_PT7,PI_T
UIS06,NEWBY_B_25_33_W,NEWBY_B_25_33_PT7,PI_T
UIS06,NEWTON_B_1_W,NEWTON_B_1_PT7,PI_T
UIS06,NILES_A_5_33_W,NILES_A_5_33_PT7,PI_T
UIS06,NRC_G_10_9_W,NRC_G_10_9_PT7,PI_T
UIS06,NRC_G_1N_4_W,NRC_G_1N_4_PT7,PI_T
UIS06,NRC_G_26C_4_W,NRC_G_26C_4_PT7,PI_T
UIS06,NRC_G_27C_4_W,NRC_G_27C_4_PT7,PI_T
UIS06,NRC_G_27N_4_W,NRC_G_27N_4_PT7,PI_T
UIS06,NRC_G_2C_4_W,NRC_G_2C_4_PT7,PI_T
UIS06,NRC_G_39_9_W,NRC_G_39_9_PT7,PI_T
UIS06,ODEN_A_C1_W,ODEN_A_C1_PT7,PI_T
UIS06,OSMAN_A_2_W,OSMAN_A_2_PT7,PI_T
UIS06,PACE_A_1_26_W,PACE_A_1_26_PT7,PI_T
UIS06,PARAD_A_16_22_W,PARAD_A_16_22_PT7,PI_T
UIS06,PELICAN_A_16_36_W,PELICAN_A_16_36_PT7,PI_T
UIS06,PELICAN_A_9_36_W,PELICAN_A_9_36_PT7,PI_T
UIS06,PEPPLER_A_28_30_W,PEPPLER_A_28_30_PT7,PI_T
UIS06,PEPPLER_A_31_30_W,PEPPLER_A_31_30_PT7,PI_T
UIS06,PEPPLER_A_35_19_W,PEPPLER_A_35_19_PT7,PI_T
UIS06,PEPPLER_A_3_30_W,PEPPLER_A_3_30_PT7,PI_T
UIS06,PEPPLER_A_5_30_W,PEPPLER_A_5_30_PT7,PI_T
UIS06,PEPPLER_A_W2_W,PEPPLER_A_W2_PT7,PI_T
UIS06,PLATTE_B_23_35_W,PLATTE_B_23_35_PT7,PI_T
UIS06,PLATTE_E_11_35_W,PLATTE_E_11_35_PT7,PI_T
UIS06,PLATTE_E_P11_35_W,PLATTE_E_P11_35_PT7,PI_T
UIS06,PLATTE_G_1_35_W,PLATTE_G_1_35_PT7,PI_T
UIS06,PLATTE_G_25_35_W,PLATTE_G_25_35_PT7,PI_T
UIS06,PLATTE_G_28_35_W,PLATTE_G_28_35_PT7,PI_T
UIS06,PLATTE_G_7_35_W,PLATTE_G_7_35_PT7,PI_T
UIS06,PLATTE_G_B2_35_W,PLATTE_G_B2_35_PT7,PI_T
UIS06,PLATTE_G_P2_35_W,PLATTE_G_P2_35_PT7,PI_T
UIS06,PLATTE_I_24_34_W,PLATTE_I_24_34_PT7,PI_T
UIS06,PLATTE_I_32_35_W,PLATTE_I_32_35_PT7,PI_T
UIS06,PLATTE_I_4_35_W,PLATTE_I_4_35_PT7,PI_T
UIS06,PLATTE_I_8_34_W,PLATTE_I_8_34_PT7,PI_T
UIS06,PLATTE_I_C5_35_W,PLATTE_I_C5_35_PT7,PI_T
UIS06,PLATTE_I_P5_35_W,PLATTE_I_P5_35_PT7,PI_T
UIS06,PLATTE_L_39_35_W,PLATTE_L_39_35_PT7,PI_T
UIS06,PLATTE_L_40_35_W,PLATTE_L_40_35_PT7,PI_T
UIS06,PLATTE_O_28_2_W,PLATTE_O_28_2_PT7,PI_T
UIS06,PLATTE_O_29_2_W,PLATTE_O_29_2_PT7,PI_T
UIS06,PLATTE_O_3_2_W,PLATTE_O_3_2_PT7,PI_T
UIS06,PLATTE_O_6_2_W,PLATTE_O_6_2_PT7,PI_T
UIS06,PSC_F_23_11_W,PSC_F_23_11_PT7,PI_T
UIS06,PSC_G_21_11_W,PSC_G_21_11_PT7,PI_T
UIS06,PSC_H_22_11_W,PSC_H_22_11_PT7,PI_T
UIS06,PSC_H_32_11_W,PSC_H_32_11_PT7,PI_T
UIS06,PSC_K_44_10_W,PSC_K_44_10_PT7,PI_T
UIS06,PSC_R_15_11_W,PSC_R_15_11_PT7,PI_T
UIS06,PSC_R_23_11_W,PSC_R_23_11_PT7,PI_T
UIS06,PSC_R_24_11_W,PSC_R_24_11_PT7,PI_T
UIS06,PSC_R_33_11_W,PSC_R_33_11_PT7,PI_T
UIS06,PSC_R_37_11_W,PSC_R_37_11_PT7,PI_T
UIS06,PSC_R_39_11_W,PSC_R_39_11_PT7,PI_T
UIS06,PSC_R_43_11_W,PSC_R_43_11_PT7,PI_T
UIS06,PSC_R_W14_W,PSC_R_W14_PT7,PI_T
UIS06,PTF_A_3_11_W,PTF_A_3_11_PT7,PI_T
UIS06,RADE_M_3_26_W,RADE_M_3_26_PT7,PI_T
UIS06,RADE_M_GU_2_W,RADE_M_GU_2_PT7,PI_T
UIS06,REHDER_A_6_20_W,REHDER_A_6_20_PT7,PI_T
UIS06,REHDER_A_6_32_W,REHDER_A_6_32_PT7,PI_T
UIS06,REHDER_A_6_33_W,REHDER_A_6_33_PT7,PI_T
UIS06,REHDER_A_7_28_W,REHDER_A_7_28_PT7,PI_T
UIS06,REHDER_A_7_29_W,REHDER_A_7_29_PT7,PI_T
UIS06,REHDER_A_7_30_W,REHDER_A_7_30_PT7,PI_T
UIS06,REYCAT_A_22_24_W,REYCAT_A_22_24_PT7,PI_T
UIS06,REYCAT_A_29_24_W,REYCAT_A_29_24_PT7,PI_T
UIS06,REYCAT_A_32N_23_W,REYCAT_A_32N_23_PT7,PI_T
UIS06,REYCAT_A_32_24_W,REYCAT_A_32_24_PT7,PI_T
UIS06,REYCAT_A_41_23_W,REYCAT_A_41_23_PT7,PI_T
UIS06,REYCAT_A_5C_23_W,REYCAT_A_5C_23_PT7,PI_T
UIS06,REYCAT_A_5_24_W,REYCAT_A_5_24_PT7,PI_T
UIS06,REYCAT_A_6C_19_W,REYCAT_A_6C_19_PT7,PI_T
UIS06,REYCAT_A_6N_19_W,REYCAT_A_6N_19_PT7,PI_T
UIS06,REYCAT_A_6_24_W,REYCAT_A_6_24_PT7,PI_T
UIS06,REYCAT_A_W1_W,REYCAT_A_W1_PT7,PI_T
UIS06,RICE_A_10_33_W,RICE_A_10_33_PT7,PI_T
UIS06,RICE_A_15_33_W,RICE_A_15_33_PT7,PI_T
UIS06,RICE_A_16_33_W,RICE_A_16_33_PT7,PI_T
UIS06,RICE_A_1N_33_W,RICE_A_1N_33_PT7,PI_T
UIS06,RICE_A_23_33_W,RICE_A_23_33_PT7,PI_T
UIS06,RICE_A_27N_33_W,RICE_A_27N_33_PT7,PI_T
UIS06,RICE_A_28N_33_W,RICE_A_28N_33_PT7,PI_T
UIS06,RICE_A_2C_33_W,RICE_A_2C_33_PT7,PI_T
UIS06,RICE_A_2N_33_W,RICE_A_2N_33_PT7,PI_T
UIS06,RICE_A_W1_W,RICE_A_W1_PT7,PI_T
UIS06,RLW_A_13_11O_W,RLW_A_13_11O_PT7,PI_T
UIS06,RLW_A_13_11_W,RLW_A_13_11_PT7,PI_T
UIS06,RLW_A_13_12_W,RLW_A_13_12_PT7,PI_T
UIS06,RLW_A_13_24_W,RLW_A_13_24_PT7,PI_T
UIS06,ROBERT_D_13N_22_W,ROBERT_D_13N_22_PT7,PI_T
UIS06,ROBERT_D_31_22_W,ROBERT_D_31_22_PT7,PI_T
UIS06,ROBERT_D_32_22_W,ROBERT_D_32_22_PT7,PI_T
UIS06,ROBERT_D_34N_22_W,ROBERT_D_34N_22_PT7,PI_T
UIS06,ROBERT_D_35N_22_W,ROBERT_D_35N_22_PT7,PI_T
UIS06,ROBERT_D_35_15_W,ROBERT_D_35_15_PT7,PI_T
UIS06,ROBERT_D_5_22_W,ROBERT_D_5_22_PT7,PI_T
UIS06,ROB_MAG_A_11_6_W,ROB_MAG_A_11_6_PT7,PI_T
UIS06,ROB_MAG_A_12_6_W,ROB_MAG_A_12_6_PT7,PI_T
UIS06,ROCKY_I_13_19_W,ROCKY_I_13_19_PT7,PI_T
UIS06,ROCKY_M_19_09_W,ROCKY_M_19_09_PT7,PI_T
UIS06,ROCKY_M_19_9_W,ROCKY_M_19_9_PT7,PI_T
UIS06,ROCKY_N_19_3_W,ROCKY_N_19_3_PT7,PI_T
UIS06,ROCKY_N_19_4_W,ROCKY_N_19_4_PT7,PI_T
UIS06,ROCKY_N_19_5_W,ROCKY_N_19_5_PT7,PI_T
UIS06,ROCKY_N_19_6_W,ROCKY_N_19_6_PT7,PI_T
UIS06,RUBY_A_15_10_W,RUBY_A_15_10_PT7,PI_T
UIS06,RUBY_A_15_15_W,RUBY_A_15_15_PT7,PI_T
UIS06,RUBY_A_15_23_W,RUBY_A_15_23_PT7,PI_T
UIS06,RUBY_A_15_9_W,RUBY_A_15_9_PT7,PI_T
UIS06,SAKATA_B_1_W,SAKATA_B_1_PT7,PI_T
UIS06,SAKATA_B_6_7_W,SAKATA_B_6_7_PT7,PI_T
UIS06,SAKA_A_5_8_W,SAKA_A_5_8_PT7,PI_T
UIS06,SAKA_B_6_1_W,SAKA_B_6_1_PT7,PI_T
UIS06,SAKA_C_8_6_W,SAKA_C_8_6_PT7,PI_T
UIS06,SARC_O_31_33_W,SARC_O_31_33_PT7,PI_T
UIS06,SARC_Q_8_33_W,SARC_Q_8_33_PT7,PI_T
UIS06,SARC_T_15_28_W,SARC_T_15_28_PT7,PI_T
UIS06,SARC_U_10_28_W,SARC_U_10_28_PT7,PI_T
UIS06,SARC_V_16_28_W,SARC_V_16_28_PT7,PI_T
UIS06,SARC_V_9_28_W,SARC_V_9_28_PT7,PI_T
UIS06,SCHMIDT_F_B1_W,SCHMIDT_F_B1_PT7,PI_T
UIS06,SCHMIDT_I_S12_33_W,SCHMIDT_I_S12_33_PT7,PI_T
UIS06,SCHMIDT_J_13_33_W,SCHMIDT_J_13_33_PT7,PI_T
UIS06,SCHMIDT_J_B1_W,SCHMIDT_J_B1_PT7,PI_T
UIS06,SEATON_A_7_4_W,SEATON_A_7_4_PT7,PI_T
UIS06,SHARKEY_A_10_35_W,SHARKEY_A_10_35_PT7,PI_T
UIS06,SHIVER_A_29_6_W,SHIVER_A_29_6_PT7,PI_T
UIS06,SHIVER_A_2_29_W,SHIVER_A_2_29_PT7,PI_T
UIS06,SHKPLT_PLT_20_35_W,SHKPLT_PLT_20_35_PT7,PI_T
UIS06,SILVA_A_2_13_W,SILVA_A_2_13_PT7,PI_T
UIS06,SILVA_A_7_13_W,SILVA_A_7_13_PT7,PI_T
UIS06,SILVA_B_2_W,SILVA_B_2_PT7,PI_T
UIS06,SILVA_B_4_13_W,SILVA_B_4_13_PT7,PI_T
UIS06,SILVA_B_6_13_W,SILVA_B_6_13_PT7,PI_T
UIS06,SLAVIN_A_16_36_W,SLAVIN_A_16_36_PT7,PI_T
UIS06,SLAVIN_A_20_36_W,SLAVIN_A_20_36_PT7,PI_T
UIS06,SMITH_C_1_W,SMITH_C_1_PT7,PI_T
UIS06,SMITH_C_6_27_W,SMITH_C_6_27_PT7,PI_T
UIS06,SPEAK_A_12C_5_W,SPEAK_A_12C_5_PT7,PI_T
UIS06,SPEAK_A_32C_5_W,SPEAK_A_32C_5_PT7,PI_T
UIS06,SPEAK_A_32N2_5_W,SPEAK_A_32N2_5_PT7,PI_T
UIS06,SPEAK_A_32N_5_W,SPEAK_A_32N_5_PT7,PI_T
UIS06,SPEAK_A_33N2_5_W,SPEAK_A_33N2_5_PT7,PI_T
UIS06,SPEAK_A_33N_5_W,SPEAK_A_33N_5_PT7,PI_T
UIS06,SPOT_A_13C_35_W,SPOT_A_13C_35_PT7,PI_T
UIS06,SPOT_A_13N_35_W,SPOT_A_13N_35_PT7,PI_T
UIS06,SPOT_A_29N_23_W,SPOT_A_29N_23_PT7,PI_T
UIS06,SPOT_A_30C_14_W,SPOT_A_30C_14_PT7,PI_T
UIS06,SPOT_A_30N_23_W,SPOT_A_30N_23_PT7,PI_T
UIS06,SPOT_A_34N_35_W,SPOT_A_34N_35_PT7,PI_T
UIS06,SPOT_A_4C_23_W,SPOT_A_4C_23_PT7,PI_T
UIS06,SPOT_A_4N_14_W,SPOT_A_4N_14_PT7,PI_T
UIS06,SPRAG_A_9_8_W,SPRAG_A_9_8_PT7,PI_T
UIS06,STEWART_A_10_18_W,STEWART_A_10_18_PT7,PI_T
UIS06,STEWART_A_15_18_W,STEWART_A_15_18_PT7,PI_T
UIS06,STEWART_A_23_18_W,STEWART_A_23_18_PT7,PI_T
UIS06,STEWART_A_24_18_W,STEWART_A_24_18_PT7,PI_T
UIS06,STEWART_A_2_18_W,STEWART_A_2_18_PT7,PI_T
UIS06,STEWART_A_37_18_W,STEWART_A_37_18_PT7,PI_T
UIS06,STEWART_A_39_18_W,STEWART_A_39_18_PT7,PI_T
UIS06,STEWART_A_7_18_W,STEWART_A_7_18_PT7,PI_T
UIS06,ST_ACAC_B_18_35_W,ST_ACAC_B_18_35_PT7,PI_T
UIS06,ST_ACAC_B_1N_36_W,ST_ACAC_B_1N_36_PT7,PI_T
UIS06,ST_ACAC_B_26C_36_W,ST_ACAC_B_26C_36_PT7,PI_T
UIS06,ST_ACAC_B_29_35_W,ST_ACAC_B_29_35_PT7,PI_T
UIS06,ST_ACAC_B_40C_36_W,ST_ACAC_B_40C_36_PT7,PI_T
UIS06,ST_ACAC_B_40N_36_W,ST_ACAC_B_40N_36_PT7,PI_T
UIS06,ST_ACAC_B_41C_36_W,ST_ACAC_B_41C_36_PT7,PI_T
UIS06,ST_ACAC_B_5_35_W,ST_ACAC_B_5_35_PT7,PI_T
UIS06,ST_VRAIN_A_31_34_W,ST_VRAIN_A_31_34_PT7,PI_T
UIS06,ST_VRAIN_A_6_34_W,ST_VRAIN_A_6_34_PT7,PI_T
UIS06,ST_VRAIN_A_B1_W,ST_VRAIN_A_B1_PT7,PI_T
UIS06,SUGIHARA_A_43_21_W,SUGIHARA_A_43_21_PT7,PI_T
UIS06,SUMMIT_A_14C_32_W,SUMMIT_A_14C_32_PT7,PI_T
UIS06,SUMMIT_A_28C_29_W,SUMMIT_A_28C_29_PT7,PI_T
UIS06,SUMMIT_A_35N_32_W,SUMMIT_A_35N_32_PT7,PI_T
UIS06,SUMMIT_A_36C_32_W,SUMMIT_A_36C_32_PT7,PI_T
UIS06,SUMMIT_A_36N_32_W,SUMMIT_A_36N_32_PT7,PI_T
UIS06,SUMMIT_A_3C_29_W,SUMMIT_A_3C_29_PT7,PI_T
UIS06,SUMMIT_A_3N_29_W,SUMMIT_A_3N_29_PT7,PI_T
UIS06,SUMMIT_B_13C_32_W,SUMMIT_B_13C_32_PT7,PI_T
UIS06,SUMMIT_B_13N_32_W,SUMMIT_B_13N_32_PT7,PI_T
UIS06,SUMMIT_B_29N_29_W,SUMMIT_B_29N_29_PT7,PI_T
UIS06,SUMMIT_B_30N_29_W,SUMMIT_B_30N_29_PT7,PI_T
UIS06,SUMMIT_B_34C_32_W,SUMMIT_B_34C_32_PT7,PI_T
UIS06,SUMMIT_B_4C_29_W,SUMMIT_B_4C_29_PT7,PI_T
UIS06,SUMMIT_B_W1_W,SUMMIT_B_W1_PT7,PI_T
UIS06,SWEET_A_31_33_W,SWEET_A_31_33_PT7,PI_T
UIS06,SWEET_B_41_33_W,SWEET_B_41_33_PT7,PI_T
UIS06,THOMSEN_A_12_7_W,THOMSEN_A_12_7_PT7,PI_T
UIS06,THOMSEN_A_7_3_W,THOMSEN_A_7_3_PT7,PI_T
UIS06,THOMSEN_A_7_4_W,THOMSEN_A_7_4_PT7,PI_T
UIS06,THOMSEN_A_7_6_W,THOMSEN_A_7_6_PT7,PI_T
UIS06,THOM_F_6_33_W,THOM_F_6_33_PT7,PI_T
UIS06,TINO_A_4_33_W,TINO_A_4_33_PT7,PI_T
UIS06,TUTTLE_A_24_7_W,TUTTLE_A_24_7_PT7,PI_T
UIS06,TUTTLE_A_37_7_W,TUTTLE_A_37_7_PT7,PI_T
UIS06,TUTTLE_A_B16_7_W,TUTTLE_A_B16_7_PT7,PI_T
UIS06,TUTTLE_B_21_8_W,TUTTLE_B_21_8_PT7,PI_T
UIS06,TUTTLE_B_22_8_W,TUTTLE_B_22_8_PT7,PI_T
UIS06,TUTTLE_B_3_8_W,TUTTLE_B_3_8_PT7,PI_T
UIS06,TUTTLE_B_41_7_W,TUTTLE_B_41_7_PT7,PI_T
UIS06,TUTTLE_B_4_8_W,TUTTLE_B_4_8_PT7,PI_T
UIS06,TUTTLE_B_6_8_W,TUTTLE_B_6_8_PT7,PI_T
UIS06,UPRC_D_31_16_W,UPRC_D_31_16_PT7,PI_T
UIS06,UPRC_E_31_11_W,UPRC_E_31_11_PT7,PI_T
UIS06,UPRC_E_31_15_W,UPRC_E_31_15_PT7,PI_T
UIS06,UPRC_I_29_13K_W,UPRC_I_29_13K_PT7,PI_T
UIS06,UPRC_X_11_8I8_W,UPRC_X_11_8I8_PT7,PI_T
UIS06,UPRR_38_C_1_13_W,UPRR_38_C_1_13_PT7,PI_T
UIS06,UPRR_38_C_8_13_W,UPRR_38_C_8_13_PT7,PI_T
UIS06,UPV_B_11_14_W,UPV_B_11_14_PT7,PI_T
UIS06,UPV_C_33_8_W,UPV_C_33_8_PT7,PI_T
UIS06,VARRA_C_31_3_W,VARRA_C_31_3_PT7,PI_T
UIS06,VARRA_C_31_4_W,VARRA_C_31_4_PT7,PI_T
UIS06,VARRA_C_31_74_W,VARRA_C_31_74_PT7,PI_T
UIS06,VARRA_C_31_76_W,VARRA_C_31_76_PT7,PI_T
UIS06,VICTOR_G_21_23_W,VICTOR_G_21_23_PT7,PI_T
UIS06,VICTOR_G_23_4_W,VICTOR_G_23_4_PT7,PI_T
UIS06,VICTOR_G_23_5_W,VICTOR_G_23_5_PT7,PI_T
UIS06,VICTOR_G_23_6_W,VICTOR_G_23_6_PT7,PI_T
UIS06,VICT_A_1_12_W,VICT_A_1_12_PT7,PI_T
UIS06,VICT_A_1_14_W,VICT_A_1_14_PT7,PI_T
UIS06,VILL_A_18N_17_W,VILL_A_18N_17_PT7,PI_T
UIS06,VILL_A_28C_17_W,VILL_A_28C_17_PT7,PI_T
UIS06,VILL_A_29C_17_W,VILL_A_29C_17_PT7,PI_T
UIS06,VILL_A_30C_17_W,VILL_A_30C_17_PT7,PI_T
UIS06,VILL_A_30N_17_W,VILL_A_30N_17_PT7,PI_T
UIS06,VILL_A_3N_17_W,VILL_A_3N_17_PT7,PI_T
UIS06,VILL_A_4N_17_W,VILL_A_4N_17_PT7,PI_T
UIS06,VIO_A_16_36_W,VIO_A_16_36_PT7,PI_T
UIS06,VOGL_A_3_8_W,VOGL_A_3_8_PT7,PI_T
UIS06,VOGL_A_4_8_W,VOGL_A_4_8_PT7,PI_T
UIS06,VOGL_A_5_8_W,VOGL_A_5_8_PT7,PI_T
UIS06,VOLL_A_28N_11_W,VOLL_A_28N_11_PT7,PI_T
UIS06,VOLL_A_29C_11_W,VOLL_A_29C_11_PT7,PI_T
UIS06,VOLL_A_3N_11_W,VOLL_A_3N_11_PT7,PI_T
UIS06,VOLL_A_3_14_W,VOLL_A_3_14_PT7,PI_T
UIS06,VOLL_A_4N_11_W,VOLL_A_4N_11_PT7,PI_T
UIS06,VOLL_A_4_14_W,VOLL_A_4_14_PT7,PI_T
UIS06,VOLL_A_5_14_W,VOLL_A_5_14_PT7,PI_T
UIS06,VOLL_A_6_14_W,VOLL_A_6_14_PT7,PI_T
UIS06,VOLL_A_W1_W,VOLL_A_W1_PT7,PI_T
UIS06,VOLL_A_W2_W,VOLL_A_W2_PT7,PI_T
UIS06,VYNCK_B_15C_29_W,VYNCK_B_15C_29_PT7,PI_T
UIS06,VYNCK_B_15N_29_W,VYNCK_B_15N_29_PT7,PI_T
UIS06,VYNCK_B_36C_29_W,VYNCK_B_36C_29_PT7,PI_T
UIS06,VYNCK_B_36N_29_W,VYNCK_B_36N_29_PT7,PI_T
UIS06,WALK_A_12_7_W,WALK_A_12_7_PT7,PI_T
UIS06,WARNER_A_10_14_W,WARNER_A_10_14_PT7,PI_T
UIS06,WARNER_A_15_14_W,WARNER_A_15_14_PT7,PI_T
UIS06,WARNER_D_11_18_W,WARNER_D_11_18_PT7,PI_T
UIS06,WARNER_D_13_18_W,WARNER_D_13_18_PT7,PI_T
UIS06,WARNER_D_14_18_W,WARNER_D_14_18_PT7,PI_T
UIS06,WARNER_D_18_18_W,WARNER_D_18_18_PT7,PI_T
UIS06,WARNER_D_22_18_W,WARNER_D_22_18_PT7,PI_T
UIS06,WARNER_D_31_18_W,WARNER_D_31_18_PT7,PI_T
UIS06,WARNER_D_33_18_W,WARNER_D_33_18_PT7,PI_T
UIS06,WARNER_D_35_18_W,WARNER_D_35_18_PT7,PI_T
UIS06,WARNER_D_5_18_W,WARNER_D_5_18_PT7,PI_T
UIS06,WARNER_D_6_18_W,WARNER_D_6_18_PT7,PI_T
UIS06,WATER_A_35_27_W,WATER_A_35_27_PT7,PI_T
UIS06,WATER_B_11_27_W,WATER_B_11_27_PT7,PI_T
UIS06,WATER_B_12_27_W,WATER_B_12_27_PT7,PI_T
UIS06,WATER_B_14_27_W,WATER_B_14_27_PT7,PI_T
UIS06,WATER_B_33_27_W,WATER_B_33_27_PT7,PI_T
UIS06,WATER_C_10_27_W,WATER_C_10_27_PT7,PI_T
UIS06,WATER_C_15_27_W,WATER_C_15_27_PT7,PI_T
UIS06,WATER_C_16_27_W,WATER_C_16_27_PT7,PI_T
UIS06,WATER_C_1_34_W,WATER_C_1_34_PT7,PI_T
UIS06,WATER_C_23_27_W,WATER_C_23_27_PT7,PI_T
UIS06,WATER_C_24_27_W,WATER_C_24_27_PT7,PI_T
UIS06,WATER_C_33_26_W,WATER_C_33_26_PT7,PI_T
UIS06,WATER_C_37_27_W,WATER_C_37_27_PT7,PI_T
UIS06,WATER_C_9_27_W,WATER_C_9_27_PT7,PI_T
UIS06,WATER_D_1_W,WATER_D_1_PT7,PI_T
UIS06,WATER_D_24_34_W,WATER_D_24_34_PT7,PI_T
UIS06,WATER_D_2_34_W,WATER_D_2_34_PT7,PI_T
UIS06,WATER_E_11_34_W,WATER_E_11_34_PT7,PI_T
UIS06,WATER_E_14_34_W,WATER_E_14_34_PT7,PI_T
UIS06,WATER_F_17_3_W,WATER_F_17_3_PT7,PI_T
UIS06,WATER_F_1_3_W,WATER_F_1_3_PT7,PI_T
UIS06,WATER_F_37_34_W,WATER_F_37_34_PT7,PI_T
UIS06,WATER_F_39_34_W,WATER_F_39_34_PT7,PI_T
UIS06,WATER_F_7_3_W,WATER_F_7_3_PT7,PI_T
UIS06,WATER_F_9_34_W,WATER_F_9_34_PT7,PI_T
UIS06,WEBBER_C_42_3_W,WEBBER_C_42_3_PT7,PI_T
UIS06,WEISS_B_29C_33_W,WEISS_B_29C_33_PT7,PI_T
UIS06,WEISS_B_29N_33_W,WEISS_B_29N_33_PT7,PI_T
UIS06,WEISS_B_31N_33_W,WEISS_B_31N_33_PT7,PI_T
UIS06,WEISS_B_3N_33_W,WEISS_B_3N_33_PT7,PI_T
UIS06,WEISS_B_4N_33_W,WEISS_B_4N_33_PT7,PI_T
UIS06,WELD_A_27_2_W,WELD_A_27_2_PT7,PI_T
UIS06,WELD_B_7_2_W,WELD_B_7_2_PT7,PI_T
UIS06,WELD_C_2_2_W,WELD_C_2_2_PT7,PI_T
UIS06,WELD_D_21_2_W,WELD_D_21_2_PT7,PI_T
UIS06,WELD_D_GU_1_W,WELD_D_GU_1_PT7,PI_T
UIS06,WESTERN_A_17_31_W,WESTERN_A_17_31_PT7,PI_T
UIS06,WESTERN_A_21_31_W,WESTERN_A_21_31_PT7,PI_T
UIS06,WESTERN_A_25_31_W,WESTERN_A_25_31_PT7,PI_T
UIS06,WESTERN_A_27_31_W,WESTERN_A_27_31_PT7,PI_T
UIS06,WHIP_A_15C_27_W,WHIP_A_15C_27_PT7,PI_T
UIS06,WHIP_A_15N_27_W,WHIP_A_15N_27_PT7,PI_T
UIS06,WHIP_A_27N_22_W,WHIP_A_27N_22_PT7,PI_T
UIS06,WHIP_A_28N_22_W,WHIP_A_28N_22_PT7,PI_T
UIS06,WHIP_A_2C_22_W,WHIP_A_2C_22_PT7,PI_T
UIS06,WHIP_A_36N_27_W,WHIP_A_36N_27_PT7,PI_T
UIS06,WILLIAMS_C_41_34_W,WILLIAMS_C_41_34_PT7,PI_T
UIS06,WILLIAMS_C_42_34_W,WILLIAMS_C_42_34_PT7,PI_T
UIS06,WILL_A_1_W,WILL_A_1_PT7,PI_T
UIS06,WILSON_A_1_17_W,WILSON_A_1_17_PT7,PI_T
UIS06,WILSON_A_2_17_W,WILSON_A_2_17_PT7,PI_T
UIS06,WILSON_A_7_17_W,WILSON_A_7_17_PT7,PI_T
UIS06,WILSON_B_8_17_W,WILSON_B_8_17_PT7,PI_T
UIS06,WILSON_C_21_17_W,WILSON_C_21_17_PT7,PI_T
UIS06,WILSON_C_24_17_W,WILSON_C_24_17_PT7,PI_T
UIS07,ALMQUIST_A_34_1_W,ALMQUIST_A_34_1_PT7,PI_T
UIS07,ALMQUIST_A_42_34_W,ALMQUIST_A_42_34_PT7,PI_T
UIS07,BETZ_C_30_11_W,BETZ_C_30_11_PT7,PI_T
