DEVID,FACID,ORDINAL
VILL_A_A1,VILL_A_30C_17_PT3,3454
VILL_A_A1,VILL_A_30C_17_W,106
VILL_A_A1,VILL_A_30N_17O_M1,1105
VILL_A_A1,VILL_A_30N_17W_M1,1205
VILL_A_A1,VILL_A_30N_17_M1,905
VILL_A_A1,VILL_A_30N_17_PLG,405
VILL_A_A1,VILL_A_30N_17_PT1,3405
VILL_A_A1,VILL_A_30N_17_PT2,3429
VILL_A_A1,VILL_A_30N_17_PT3,3453
VILL_A_A1,VILL_A_30N_17_W,105
VILL_A_A1,VILL_A_3N_17O_M1,1101
VILL_A_A1,VILL_A_3N_17W_M1,1201
VILL_A_A1,VILL_A_3N_17_M1,901
VILL_A_A1,VILL_A_3N_17_PLG,401
VILL_A_A1,VILL_A_3N_17_PT1,3401
VILL_A_A1,VILL_A_3N_17_PT2,3425
VILL_A_A1,VILL_A_3N_17_PT3,3449
VILL_A_A1,VILL_A_3N_17_W,101
VILL_A_A1,VILL_A_4N_17O_M1,1104
VILL_A_A1,VILL_A_4N_17W_M1,1204
VILL_A_A1,VILL_A_4N_17_M1,904
VILL_A_A1,VILL_A_4N_17_PLG,404
VILL_A_A1,VILL_A_4N_17_PT1,3404
VILL_A_A1,VILL_A_4N_17_PT2,3428
VILL_A_A1,VILL_A_4N_17_PT3,3452
VILL_A_A1,VILL_A_4N_17_W,104
VILL_A_A1,VILL_A_A1,-2
VILL_A_A1,VILL_A_BATT1,3190
VILL_A_A1,VILL_A_BATT1_PT2,3690
VILL_A_A1,VILL_A_ECD1,2800
VILL_A_A1,VILL_A_P1,1700
VILL_A_A1,VILL_A_P2,1701
VILL_A_A1,VILL_A_PAD,3040
VILL_A_A1,VILL_A_PT1,3592
VILL_A_A1,VILL_A_SEP01,2300
VILL_A_A1,VILL_A_SEP01_PT1,3632
VILL_A_A1,VILL_A_SEP01_TT1,3666
VILL_A_A1,VILL_A_SEP02,2301
VILL_A_A1,VILL_A_SEP02_PT1,3633
VILL_A_A1,VILL_A_SEP02_TT1,3667
VILL_A_A1,VILL_A_SEP03,2302
VILL_A_A1,VILL_A_SEP03_PT1,3644
VILL_A_A1,VILL_A_SEP03_TT1,3668
VILL_A_A1,VILL_A_SEP04,2303
VILL_A_A1,VILL_A_SEP04_PT1,3645
VILL_A_A1,VILL_A_SEP04_TT1,3669
VILL_A_A1,VILL_A_SEP05,2304
VILL_A_A1,VILL_A_SEP05_PT1,3646
VILL_A_A1,VILL_A_SEP05_TT1,3670
VILL_A_A1,VILL_A_SEP06,2305
VILL_A_A1,VILL_A_SEP06_PT1,3647
VILL_A_A1,VILL_A_SEP06_TT1,3671
VILL_A_A1,VILL_A_SEP07,2306
VILL_A_A1,VILL_A_SEP07_PT1,3648
VILL_A_A1,VILL_A_SEP07_TT1,3672
VILL_A_A1,VILL_A_T1,1650
VILL_A_A1,VILL_A_TT1,1800
VILL_A_A1,VILL_A_TT2,1801
VIO_A_EFM,VIO_A_16_36_M1,900
VIO_A_EFM,VIO_A_EFM,-2
VIO_A_EFM,VIO_A_EFM_M1,901
VIO_A,VIO_A,-2
VIO_A,VIO_A_16_36_M1,900
VIO_A,VIO_A_16_36_PLG,400
VIO_A,VIO_A_16_36_W,100
VIO_A,VIO_A_SEP1,2300
VIO_A,VIO_B_PAD,3040
VIO_B,VIO_A_ECD1,2800
VIO_B,VIO_A_P1,1700
VIO_B,VIO_A_T1,1650
VIO_B,VIO_B,-2
VIO_B,VIO_B_BATT1,3190
VIO_B,VIO_B_PAD,3040
VOGL_A,VOGL_A,-2
VOGL_A,VOGL_A_3_8O_M1,1101
VOGL_A,VOGL_A_3_8W_M1,1201
VOGL_A,VOGL_A_3_8_M1,901
VOGL_A,VOGL_A_3_8_PLG,401
VOGL_A,VOGL_A_3_8_W,101
VOGL_A,VOGL_A_4_8O_M1,1100
VOGL_A,VOGL_A_4_8W_M1,1200
VOGL_A,VOGL_A_4_8_M1,900
VOGL_A,VOGL_A_4_8_PLG,400
VOGL_A,VOGL_A_4_8_W,100
VOGL_A,VOGL_A_5_8O_M1,1102
VOGL_A,VOGL_A_5_8W_M1,1202
VOGL_A,VOGL_A_5_8_M1,902
VOGL_A,VOGL_A_5_8_PLG,402
VOGL_A,VOGL_A_5_8_W,102
VOGL_A,VOGL_A_BATT1,3190
VOGL_A,VOGL_A_ECD1,2800
VOGL_A,VOGL_A_P1,1700
VOGL_A,VOGL_A_PAD,3040
VOGL_A,VOGL_A_SEP1,2300
VOGL_A,VOGL_A_T1,1650
VOLL_A_A1,VOLL_A_28N_11O_M1,1103
VOLL_A_A1,VOLL_A_28N_11W_M1,1203
VOLL_A_A1,VOLL_A_28N_11_M1,903
VOLL_A_A1,VOLL_A_28N_11_PT1,3403
VOLL_A_A1,VOLL_A_28N_11_PT2,3427
VOLL_A_A1,VOLL_A_28N_11_PT3,3451
VOLL_A_A1,VOLL_A_28N_11_W,103
VOLL_A_A1,VOLL_A_29C_11O_M1,1101
VOLL_A_A1,VOLL_A_29C_11W_M1,1201
VOLL_A_A1,VOLL_A_29C_11_M1,901
VOLL_A_A1,VOLL_A_29C_11_PT1,3401
VOLL_A_A1,VOLL_A_29C_11_PT2,3425
VOLL_A_A1,VOLL_A_29C_11_PT3,3449
VOLL_A_A1,VOLL_A_29C_11_W,101
VOLL_A_A1,VOLL_A_3N_11O_M1,1102
VOLL_A_A1,VOLL_A_3N_11W_M1,1202
VOLL_A_A1,VOLL_A_3N_11_M1,902
VOLL_A_A1,VOLL_A_3N_11_PT1,3402
VOLL_A_A1,VOLL_A_3N_11_PT2,3426
VOLL_A_A1,VOLL_A_3N_11_PT3,3450
VOLL_A_A1,VOLL_A_3N_11_W,102
VOLL_A_A1,VOLL_A_3_14O_M1,1107
VOLL_A_A1,VOLL_A_3_14W_M1,1207
VOLL_A_A1,VOLL_A_3_14_M1,907
VOLL_A_A1,VOLL_A_3_14_PT1,3407
VOLL_A_A1,VOLL_A_3_14_PT2,3431
VOLL_A_A1,VOLL_A_3_14_PT3,3455
VOLL_A_A1,VOLL_A_3_14_W,107
VOLL_A_A1,VOLL_A_4N_11O_M1,1100
VOLL_A_A1,VOLL_A_4N_11W_M1,1200
VOLL_A_A1,VOLL_A_4N_11_M1,900
VOLL_A_A1,VOLL_A_4N_11_PT1,3400
VOLL_A_A1,VOLL_A_4N_11_PT2,3424
VOLL_A_A1,VOLL_A_4N_11_PT3,3448
VOLL_A_A1,VOLL_A_4N_11_W,100
VOLL_A_A1,VOLL_A_4_14O_M1,1106
VOLL_A_A1,VOLL_A_4_14W_M1,1206
VOLL_A_A1,VOLL_A_4_14_M1,906
VOLL_A_A1,VOLL_A_4_14_PT1,3406
VOLL_A_A1,VOLL_A_4_14_PT2,3430
VOLL_A_A1,VOLL_A_4_14_PT3,3454
VOLL_A_A1,VOLL_A_4_14_W,106
VOLL_A_A1,VOLL_A_5_14O_M1,1104
VOLL_A_A1,VOLL_A_5_14W_M1,1204
VOLL_A_A1,VOLL_A_5_14_M1,904
VOLL_A_A1,VOLL_A_5_14_PT1,3404
VOLL_A_A1,VOLL_A_5_14_PT2,3428
VOLL_A_A1,VOLL_A_5_14_PT3,3452
VOLL_A_A1,VOLL_A_5_14_W,104
VOLL_A_A1,VOLL_A_6_14O_M1,1105
VOLL_A_A1,VOLL_A_6_14W_M1,1205
VOLL_A_A1,VOLL_A_6_14_M1,905
VOLL_A_A1,VOLL_A_6_14_PT1,3405
VOLL_A_A1,VOLL_A_6_14_PT2,3429
VOLL_A_A1,VOLL_A_6_14_PT3,3453
VOLL_A_A1,VOLL_A_6_14_W,105
VOLL_A_A1,VOLL_A_A1,-2
VOLL_A_A1,VOLL_A_ANO2_1,3130
VOLL_A_A1,VOLL_A_BATT1,3190
VOLL_A_A1,VOLL_A_BATT1_PT2,3690
VOLL_A_A1,VOLL_A_ECD1,2800
VOLL_A_A1,VOLL_A_P1,1700
VOLL_A_A1,VOLL_A_PAD,3040
VOLL_A_A1,VOLL_A_PT1,3592
VOLL_A_A1,VOLL_A_SEP01,2300
VOLL_A_A1,VOLL_A_SEP01_PT1,3632
VOLL_A_A1,VOLL_A_SEP01_TT1,3666
VOLL_A_A1,VOLL_A_SEP02,2301
VOLL_A_A1,VOLL_A_SEP02_PT1,3633
VOLL_A_A1,VOLL_A_SEP02_TT1,3667
VOLL_A_A1,VOLL_A_SEP03,2302
VOLL_A_A1,VOLL_A_SEP03_PT1,3644
VOLL_A_A1,VOLL_A_SEP03_TT1,3668
VOLL_A_A1,VOLL_A_SEP04,2303
VOLL_A_A1,VOLL_A_SEP04_PT1,3645
VOLL_A_A1,VOLL_A_SEP04_TT1,3669
VOLL_A_A1,VOLL_A_SEP05,2304
VOLL_A_A1,VOLL_A_SEP05_PT1,3646
VOLL_A_A1,VOLL_A_SEP05_TT1,3670
VOLL_A_A1,VOLL_A_SEP06,2305
VOLL_A_A1,VOLL_A_SEP06_PT1,3647
VOLL_A_A1,VOLL_A_SEP06_TT1,3671
VOLL_A_A1,VOLL_A_T1,1650
VOLL_A_A1,VOLL_A_VRU1,2700
VOLL_A_A1,VOLL_A_VRU2,2701
VOLL_A_A1,VOLL_A_VRU_M1,3672
VOLL_A_A1,VOLL_A_W1O_M1,1108
VOLL_A_A1,VOLL_A_W1W_M1,1208
VOLL_A_A1,VOLL_A_W1_M1,908
VOLL_A_A1,VOLL_A_W1_PT1,3408
VOLL_A_A1,VOLL_A_W1_PT2,3432
VOLL_A_A1,VOLL_A_W1_PT3,3456
VOLL_A_A1,VOLL_A_W1_W,108
VOLL_A_A1,VOLL_A_W2O_M1,1109
VOLL_A_A1,VOLL_A_W2W_M1,1209
VOLL_A_A1,VOLL_A_W2_M1,909
VOLL_A_A1,VOLL_A_W2_PT1,3409
VOLL_A_A1,VOLL_A_W2_PT2,3433
VOLL_A_A1,VOLL_A_W2_PT3,3457
VOLL_A_A1,VOLL_A_W2_W,109
VOLL_A_A2,VOLL_A_28N_11O_M1,1103
VOLL_A_A2,VOLL_A_28N_11W_M1,1203
VOLL_A_A2,VOLL_A_28N_11_M1,903
VOLL_A_A2,VOLL_A_28N_11_PLG,403
VOLL_A_A2,VOLL_A_28N_11_W,103
VOLL_A_A2,VOLL_A_29C_11O_M1,1101
VOLL_A_A2,VOLL_A_29C_11W_M1,1201
VOLL_A_A2,VOLL_A_29C_11_M1,901
VOLL_A_A2,VOLL_A_29C_11_PLG,401
VOLL_A_A2,VOLL_A_29C_11_W,101
VOLL_A_A2,VOLL_A_3N_11O_M1,1102
VOLL_A_A2,VOLL_A_3N_11W_M1,1202
VOLL_A_A2,VOLL_A_3N_11_M1,902
VOLL_A_A2,VOLL_A_3N_11_PLG,402
VOLL_A_A2,VOLL_A_3N_11_W,102
VOLL_A_A2,VOLL_A_4N_11O_M1,1100
VOLL_A_A2,VOLL_A_4N_11W_M1,1200
VOLL_A_A2,VOLL_A_4N_11_M1,900
VOLL_A_A2,VOLL_A_4N_11_PLG,400
VOLL_A_A2,VOLL_A_4N_11_W,100
VOLL_A_A2,VOLL_A_A2,-2
VOLL_A_A2,VOLL_A_PAD,3040
VOLL_A_A2,VOLL_A_SEP01,2300
VOLL_A_A2,VOLL_A_SEP02,2301
VOLL_A_A2,VOLL_A_SEP03,2302
VOLL_A_A2,VOLL_A_SEP04,2303
VOLL_A_A3,VOLL_A_3_14O_M1,1103
VOLL_A_A3,VOLL_A_3_14W_M1,1203
VOLL_A_A3,VOLL_A_3_14_M1,903
VOLL_A_A3,VOLL_A_3_14_PLG,403
VOLL_A_A3,VOLL_A_3_14_W,103
VOLL_A_A3,VOLL_A_4_14O_M1,1102
VOLL_A_A3,VOLL_A_4_14W_M1,1202
VOLL_A_A3,VOLL_A_4_14_M1,902
VOLL_A_A3,VOLL_A_4_14_PLG,402
VOLL_A_A3,VOLL_A_4_14_W,102
VOLL_A_A3,VOLL_A_5_14O_M1,1100
VOLL_A_A3,VOLL_A_5_14W_M1,1200
VOLL_A_A3,VOLL_A_5_14_M1,900
VOLL_A_A3,VOLL_A_5_14_PLG,400
VOLL_A_A3,VOLL_A_5_14_W,100
VOLL_A_A3,VOLL_A_6_14O_M1,1101
VOLL_A_A3,VOLL_A_6_14W_M1,1201
VOLL_A_A3,VOLL_A_6_14_M1,901
VOLL_A_A3,VOLL_A_6_14_PLG,401
VOLL_A_A3,VOLL_A_6_14_W,101
VOLL_A_A3,VOLL_A_A3,-2
VOLL_A_A3,VOLL_A_PAD,3040
VOLL_A_A3,VOLL_A_SEP05,2304
VOLL_A_A3,VOLL_A_SEP06,2305
VOLL_A_A3,VOLL_A_W1O_M1,1104
VOLL_A_A3,VOLL_A_W1W_M1,1204
VOLL_A_A3,VOLL_A_W1_M1,904
VOLL_A_A3,VOLL_A_W1_PLG,404
VOLL_A_A3,VOLL_A_W1_W,104
VOLL_A_A3,VOLL_A_W2O_M1,1105
VOLL_A_A3,VOLL_A_W2W_M1,1205
VOLL_A_A3,VOLL_A_W2_M1,905
VOLL_A_A3,VOLL_A_W2_PLG,405
VOLL_A_A3,VOLL_A_W2_W,105
VOLL_A_A4,VOLL_A_A4,-2
VOLL_A_A4,VOLL_A_PAD,3040
VOLL_A_A4,VOLL_A_VRU_M1,900
VYNCK_B_A1,VYNCK_B_15C_29O_M1,1101
VYNCK_B_A1,VYNCK_B_15C_29W_M1,1201
VYNCK_B_A1,VYNCK_B_15C_29_M1,901
VYNCK_B_A1,VYNCK_B_15C_29_PT1,3401
VYNCK_B_A1,VYNCK_B_15C_29_PT2,3425
VYNCK_B_A1,VYNCK_B_15C_29_PT3,3449
VYNCK_B_A1,VYNCK_B_15C_29_W,101
VYNCK_B_A1,VYNCK_B_15N_29O_M1,1100
VYNCK_B_A1,VYNCK_B_15N_29W_M1,1200
VYNCK_B_A1,VYNCK_B_15N_29_M1,900
VYNCK_B_A1,VYNCK_B_15N_29_PT1,3400
VYNCK_B_A1,VYNCK_B_15N_29_PT2,3424
VYNCK_B_A1,VYNCK_B_15N_29_PT3,3448
VYNCK_B_A1,VYNCK_B_15N_29_W,100
VYNCK_B_A1,VYNCK_B_36C_29O_M1,1103
VYNCK_B_A1,VYNCK_B_36C_29W_M1,1203
VYNCK_B_A1,VYNCK_B_36C_29_M1,903
VYNCK_B_A1,VYNCK_B_36C_29_PT1,3403
VYNCK_B_A1,VYNCK_B_36C_29_PT2,3427
VYNCK_B_A1,VYNCK_B_36C_29_PT3,3451
VYNCK_B_A1,VYNCK_B_36C_29_W,103
VYNCK_B_A1,VYNCK_B_36N_29O_M1,1102
VYNCK_B_A1,VYNCK_B_36N_29W_M1,1202
VYNCK_B_A1,VYNCK_B_36N_29_M1,902
VYNCK_B_A1,VYNCK_B_36N_29_PT1,3402
VYNCK_B_A1,VYNCK_B_36N_29_PT2,3426
VYNCK_B_A1,VYNCK_B_36N_29_PT3,3450
VYNCK_B_A1,VYNCK_B_36N_29_W,102
VYNCK_B_A1,VYNCK_B_A1,-2
VYNCK_B_A1,VYNCK_B_ANO2_1,3130
VYNCK_B_A1,VYNCK_B_BATT1,3190
VYNCK_B_A1,VYNCK_B_BATT1_PT2,3690
VYNCK_B_A1,VYNCK_B_ECD1,2800
VYNCK_B_A1,VYNCK_B_P1,1700
VYNCK_B_A1,VYNCK_B_PAD,3040
VYNCK_B_A1,VYNCK_B_PT1,3592
VYNCK_B_A1,VYNCK_B_SEP01,2300
VYNCK_B_A1,VYNCK_B_SEP01_PT1,3632
VYNCK_B_A1,VYNCK_B_SEP01_TT1,3666
VYNCK_B_A1,VYNCK_B_SEP02,2301
VYNCK_B_A1,VYNCK_B_SEP02_PT1,3633
VYNCK_B_A1,VYNCK_B_SEP02_TT1,3667
VYNCK_B_A1,VYNCK_B_SEP03,2302
VYNCK_B_A1,VYNCK_B_SEP03_PT1,3644
VYNCK_B_A1,VYNCK_B_SEP03_TT1,3668
VYNCK_B_A1,VYNCK_B_SEP04,2303
VYNCK_B_A1,VYNCK_B_SEP04_PT1,3645
VYNCK_B_A1,VYNCK_B_SEP04_TT1,3669
VYNCK_B_A1,VYNCK_B_T1,1650
VYNCK_B_A1,VYNCK_B_TT,1702
VYNCK_B_A2,VYNCK_B_15C_29O_M1,1101
VYNCK_B_A2,VYNCK_B_15C_29W_M1,1201
VYNCK_B_A2,VYNCK_B_15C_29_M1,901
VYNCK_B_A2,VYNCK_B_15C_29_PLG,401
VYNCK_B_A2,VYNCK_B_15C_29_W,101
VYNCK_B_A2,VYNCK_B_15N_29O_M1,1100
VYNCK_B_A2,VYNCK_B_15N_29W_M1,1200
VYNCK_B_A2,VYNCK_B_15N_29_M1,900
VYNCK_B_A2,VYNCK_B_15N_29_PLG,400
VYNCK_B_A2,VYNCK_B_15N_29_W,100
VYNCK_B_A2,VYNCK_B_36C_29O_M1,1103
VYNCK_B_A2,VYNCK_B_36C_29W_M1,1203
VYNCK_B_A2,VYNCK_B_36C_29_M1,903
VYNCK_B_A2,VYNCK_B_36C_29_PLG,403
VYNCK_B_A2,VYNCK_B_36C_29_W,103
VYNCK_B_A2,VYNCK_B_36N_29O_M1,1102
VYNCK_B_A2,VYNCK_B_36N_29W_M1,1202
VYNCK_B_A2,VYNCK_B_36N_29_M1,902
VYNCK_B_A2,VYNCK_B_36N_29_PLG,402
VYNCK_B_A2,VYNCK_B_36N_29_W,102
VYNCK_B_A2,VYNCK_B_A2,-2
VYNCK_B_A2,VYNCK_B_PAD,3040
VYNCK_B_A2,VYNCK_B_SEP01,2300
VYNCK_B_A2,VYNCK_B_SEP02,2301
VYNCK_B_A2,VYNCK_B_SEP03,2302
VYNCK_B_A2,VYNCK_B_SEP04,2303
WALK_A_EFM,WALK_A_12_7_M1,900
WALK_A_EFM,WALK_A_EFM,-2
WALK_A_EFM,WALK_A_EFM_M1,901
WALK_A,BUMM_A_PAD,3040
WALK_A,WALK_A,-2
WALK_A,WALK_A_12_7_M1,900
WALK_A,WALK_A_12_7_PLG,400
WALK_A,WALK_A_12_7_W,100
WALK_A,WALK_A_SEP1,2300
WARNER_A,WARNER_A,-2
WARNER_A,WARNER_A_10_14_M1,901
WARNER_A,WARNER_A_10_14_PLG,401
WARNER_A,WARNER_A_10_14_W,101
WARNER_A,WARNER_A_15_14_M1,902
WARNER_A,WARNER_A_15_14_PLG,402
WARNER_A,WARNER_A_15_14_W,102
WARNER_A,WARNER_A_BATT1,3190
WARNER_A,WARNER_A_ECD1,2800
WARNER_A,WARNER_A_P1,1700
WARNER_A,WARNER_A_PAD,3040
WARNER_A,WARNER_A_SEP1,2300
WARNER_A,WARNER_A_T1,1650
WARNER_D,WARNER_D,-2
WARNER_D,WARNER_D_11_18_M1,905
WARNER_D,WARNER_D_11_18_PLG,405
WARNER_D,WARNER_D_11_18_W,105
WARNER_D,WARNER_D_13_18_M1,900
WARNER_D,WARNER_D_13_18_PLG,400
WARNER_D,WARNER_D_13_18_W,100
WARNER_D,WARNER_D_14_18_M1,904
WARNER_D,WARNER_D_14_18_PLG,404
WARNER_D,WARNER_D_14_18_W,104
WARNER_D,WARNER_D_18_18_M1,911
WARNER_D,WARNER_D_18_18_PLG,411
WARNER_D,WARNER_D_18_18_W,111
WARNER_D,WARNER_D_22_18_M1,906
WARNER_D,WARNER_D_22_18_PLG,406
WARNER_D,WARNER_D_22_18_W,106
WARNER_D,WARNER_D_31_18_M1,912
WARNER_D,WARNER_D_31_18_PLG,412
WARNER_D,WARNER_D_31_18_W,112
WARNER_D,WARNER_D_33_18_M1,903
WARNER_D,WARNER_D_33_18_PLG,403
WARNER_D,WARNER_D_33_18_W,103
WARNER_D,WARNER_D_35_18_M1,901
WARNER_D,WARNER_D_35_18_PLG,401
WARNER_D,WARNER_D_35_18_W,101
WARNER_D,WARNER_D_5_18_M1,910
WARNER_D,WARNER_D_5_18_PLG,410
WARNER_D,WARNER_D_5_18_W,110
WARNER_D,WARNER_D_6_18_M1,909
WARNER_D,WARNER_D_6_18_PLG,409
WARNER_D,WARNER_D_6_18_W,109
WARNER_D,WARNER_D_BATT1,3190
WARNER_D,WARNER_D_ECD1,2800
WARNER_D,WARNER_D_ECD2,2801
WARNER_D,WARNER_D_ECD3,2802
WARNER_D,WARNER_D_P1,1700
WARNER_D,WARNER_D_PAD,3040
WARNER_D,WARNER_D_SEP1,2300
WARNER_D,WARNER_D_SEP2,2301
WARNER_D,WARNER_D_SEP3,2302
WARNER_D,WARNER_D_SEP4,2303
WARNER_D,WARNER_D_T1,1650
WARNER_D,WARNER_D_T2,1651
WARNER_D,WARNER_D_T3,1652
WARNER_D,WARNER_D_T4,1653
WARNER_D,WARNER_D_T5,1654
WARNER_D,WARNER_D_T6,1655
WARNER_D,WARNER_D_T7,1656
WARNER_D,WARNER_D_VRU1,2700
WARNER_D,WARNER_D_VRU2,2701
WATER_A_EFM,WATER_A_35_27_M1,900
WATER_A_EFM,WATER_A_EFM,-2
WATER_A_EFM,WATER_A_EFM_M1,901
WATER_A,ANDERSON_D_PAD,3040
WATER_A,WATER_A,-2
WATER_A,WATER_A_35_27_M1,900
WATER_A,WATER_A_35_27_PLG,400
WATER_A,WATER_A_35_27_W,100
WATER_A,WATER_A_BATT1,3190
WATER_A,WATER_A_ECD1,2800
WATER_A,WATER_A_P1,1700
WATER_A,WATER_A_SEP1,2300
WATER_A,WATER_A_T1,1650
WATER_B,WATER_B,-2
WATER_B,WATER_B_11_27_M1,903
WATER_B,WATER_B_11_27_PLG,403
WATER_B,WATER_B_11_27_W,103
WATER_B,WATER_B_12_27_M1,902
WATER_B,WATER_B_12_27_PLG,402
WATER_B,WATER_B_12_27_W,102
WATER_B,WATER_B_14_27_M1,901
WATER_B,WATER_B_14_27_PLG,401
WATER_B,WATER_B_14_27_W,101
WATER_B,WATER_B_33_27_M1,900
WATER_B,WATER_B_33_27_PLG,400
WATER_B,WATER_B_33_27_W,100
WATER_B,WATER_B_BATT1,3190
WATER_B,WATER_B_ECD1,2800
WATER_B,WATER_B_P1,1700
WATER_B,WATER_B_PAD,3040
WATER_B,WATER_B_SEP1,2300
WATER_B,WATER_B_T1,1650
WATER_B,WATER_B_T2,1651
WATER_C_PD,WATER_C_BATT1,3190
WATER_C_PD,WATER_C_ECD1,2800
WATER_C_PD,WATER_C_P1,1700
WATER_C_PD,WATER_C_PAD,3040
WATER_C_PD,WATER_C_PD,-2
WATER_C_PD,WATER_C_T1,1650
WATER_C_PD,WATER_C_T2,1651
WATER_C_PD,WATER_C_T3,1652
WATER_C_WL,WATER_C_10_27_M1,905
WATER_C_WL,WATER_C_10_27_PLG,405
WATER_C_WL,WATER_C_10_27_W,105
WATER_C_WL,WATER_C_15_27_M1,908
WATER_C_WL,WATER_C_15_27_PLG,408
WATER_C_WL,WATER_C_15_27_W,108
WATER_C_WL,WATER_C_16_27_M1,904
WATER_C_WL,WATER_C_16_27_PLG,404
WATER_C_WL,WATER_C_16_27_W,104
WATER_C_WL,WATER_C_1_34_M1,902
WATER_C_WL,WATER_C_1_34_PLG,402
WATER_C_WL,WATER_C_1_34_W,102
WATER_C_WL,WATER_C_23_27_M1,903
WATER_C_WL,WATER_C_23_27_PLG,403
WATER_C_WL,WATER_C_23_27_W,103
WATER_C_WL,WATER_C_24_27_M1,907
WATER_C_WL,WATER_C_24_27_PLG,407
WATER_C_WL,WATER_C_24_27_W,107
WATER_C_WL,WATER_C_33_26_M1,901
WATER_C_WL,WATER_C_33_26_PLG,401
WATER_C_WL,WATER_C_33_26_W,101
WATER_C_WL,WATER_C_37_27_M1,900
WATER_C_WL,WATER_C_37_27_PLG,400
WATER_C_WL,WATER_C_37_27_W,100
WATER_C_WL,WATER_C_9_27_M1,906
WATER_C_WL,WATER_C_9_27_PLG,406
WATER_C_WL,WATER_C_9_27_W,106
WATER_C_WL,WATER_C_PAD,3040
WATER_C_WL,WATER_C_SEP1,2300
WATER_C_WL,WATER_C_SEP2,2301
WATER_C_WL,WATER_C_SEP3,2302
WATER_C_WL,WATER_C_SEP4,2303
WATER_C_WL,WATER_C_WL,-2
WATER_D,WATER_D,-2
WATER_D,WATER_D_1_M1,904
WATER_D,WATER_D_1_PLG,404
WATER_D,WATER_D_1_W,104
WATER_D,WATER_D_24_34_M1,903
WATER_D,WATER_D_24_34_PLG,403
WATER_D,WATER_D_24_34_W,103
WATER_D,WATER_D_2_34_M1,902
WATER_D,WATER_D_2_34_PLG,402
WATER_D,WATER_D_2_34_W,102
WATER_D,WATER_D_BATT1,3190
WATER_D,WATER_D_ECD1,2800
WATER_D,WATER_D_P1,1700
WATER_D,WATER_D_PAD,3040
WATER_D,WATER_D_SEP1,2300
WATER_D,WATER_D_SEP2,2301
WATER_D,WATER_D_T1,1650
WATER_D,WATER_D_T2,1651
WATER_D,WATER_D_T3,1652
WATER_D,WATER_D_T4,1653
WATER_E,WATER_E,-2
WATER_E,WATER_E_11_34_M1,901
WATER_E,WATER_E_11_34_PLG,401
WATER_E,WATER_E_11_34_W,101
WATER_E,WATER_E_14_34_M1,900
WATER_E,WATER_E_14_34_PLG,400
WATER_E,WATER_E_14_34_W,100
WATER_E,WATER_E_BATT1,3190
WATER_E,WATER_E_ECD1,2800
WATER_E,WATER_E_P1,1700
WATER_E,WATER_E_PAD,3040
WATER_E,WATER_E_SEP1,2300
WATER_E,WATER_E_T1,1650
WATER_E,WATER_E_T2,1651
WATER_F,WATER_F,-2
WATER_F,WATER_F_17_3_M1,904
WATER_F,WATER_F_17_3_PLG,404
WATER_F,WATER_F_17_3_W,104
WATER_F,WATER_F_1_3_M1,905
WATER_F,WATER_F_1_3_PLG,405
WATER_F,WATER_F_1_3_W,105
WATER_F,WATER_F_37_34_M1,900
WATER_F,WATER_F_37_34_PLG,400
WATER_F,WATER_F_37_34_W,100
WATER_F,WATER_F_39_34_M1,903
WATER_F,WATER_F_39_34_PLG,403
WATER_F,WATER_F_39_34_W,103
WATER_F,WATER_F_9_34_M1,901
WATER_F,WATER_F_9_34_PLG,401
WATER_F,WATER_F_9_34_W,101
WATER_F,WATER_F_BATT1,3190
WATER_F,WATER_F_ECD1,2800
WATER_F,WATER_F_P1,1700
WATER_F,WATER_F_PAD,3040
WATER_F,WATER_F_SEP1,2300
WATER_F,WATER_F_SEP2,2301
WATER_F,WATER_F_SEP3,2302
WATER_F,WATER_F_T1,1650
WATER_F,WATER_F_T2,1651
WATER_F,WATER_F_T3,1652
WATER_F,WATER_F_T4,1653
WATER_F,WATER_F_T5,1654
WEBBER_C,WEBBER_C,-2
WEBBER_C,WEBBER_C_42_3_M1,900
WEBBER_C,WEBBER_C_42_3_PLG,400
WEBBER_C,WEBBER_C_42_3_W,100
WEBBER_C,WEBBER_C_BATT1,3190
WEBBER_C,WEBBER_C_P1,1700
WEBBER_C,WEBBER_C_PAD,3040
WEBBER_C,WEBBER_C_SEP1,2300
WEBBER_C,WEBBER_C_T1,1650
WEISS_B_A1,WEISS_B_A1,-2
WEISS_B_A1,WEISS_B_ANO2_1,3130
WEISS_B_A1,WEISS_B_BATT1,3190
WEISS_B_A1,WEISS_B_ECD1,2800
WEISS_B_A1,WEISS_B_ECD2,2801
WEISS_B_A1,WEISS_B_ECD3,2802
WEISS_B_A1,WEISS_B_ECD4,2803
WEISS_B_A1,WEISS_B_P1,1700
WEISS_B_A1,WEISS_B_P2,1701
WEISS_B_A1,WEISS_B_PAD,3040
WEISS_B_A1,WEISS_B_SEP1,2300
WEISS_B_A1,WEISS_B_SEP2,2301
WEISS_B_A1,WEISS_B_SEP3,2302
WEISS_B_A1,WEISS_B_SEP4,2303
WEISS_B_A1,WEISS_B_SEP5,2304
WEISS_B_A1,WEISS_B_SEP6,2305
WEISS_B_A1,WEISS_B_T1,1650
WEISS_B_A1,WEISS_B_T2,1651
WEISS_B_A1,WEISS_B_T3,1652
